db_id,id,question,query,hardness,split,label,prediction,system,number_of_joins,number_of_projections,number_of_filters,number_of_aggregations,number_of_set_operations,number_of_subqueries,run,v1-v2-change,v1-v3-change,v2-v3-change,hardness_numeric,query_length,number_of_keywords,full_column_match,full_value_match,partial_column_match,question_similarity_train_query_id,similarity_score_nl,sql_similarity_train_query_id,similarity_score_sql
exp_v3,122,How many goals did switzerland score in 2018,select sum(T2.team_goals) from national_team as T1 join plays_match as T2 on T2.team_id = T1.team_id where T1.teamname like '%Switzerland%' and T1.year = 2018,hard,2,False,SELECT SUM(T2.goals) FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id WHERE T3.teamname = 'Switzerland' and T2.year = 2018,Llamav2,1,1,2,1,0,0,0.0,True,True,True,3,158,1,1,4,10,441,0.856562555,602,0.602484472
exp_v3,123,how many goals has France scored in the 2022 world cup,SELECT SUM (T2.team_goals) FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team as T3 ON T2.opponent_team_id = T3.team_id WHERE T2.year = 2022 and T1.teamname ilike '%France',extra,2,False,SELECT SUM(T2.goals) FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN world_cup AS T3 ON T2.year = T3.year WHERE T1.teamname = 'France' AND T3.year = 2022,Llamav2,2,2,2,0,0,0,0.0,True,True,True,4,224,0,1,4,10,107,0.884670258,107,0.978165939
exp_v3,124,How many goals has Giroud scored?,SELECT count(*) FROM match_fact AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T1.goal = 'true' and T2.player_name ilike '%Giroud%',hard,2,False,SELECT goals FROM player WHERE player_name ilike '%Giroud%',Llamav2,1,1,2,1,0,0,0.0,False,False,False,3,145,0,1,1,9,110,0.917120218,115,0.95862069
exp_v3,136,How many matches were played in each stadium at the 2014 World Cup in Brazil?,"SELECT stadium_name, count(stadium_name) FROM stadium as T1 JOIN plays_match as T2 on T1.stadium_id = T2.stadium_id WHERE T2.year = '2014' AND T2.team_role = 'home' GROUP BY T1.stadium_name ORDER BY count(T1.stadium_name) DESC;",extra,2,False,"SELECT s.stadium_name, COUNT(*) as num_matches FROM stadium AS s JOIN plays_match AS pm ON s.stadium_id = pm.stadium_id JOIN world_cup AS w ON pm.year = w.year WHERE w.year = 2014 GROUP BY s.stadium_name",Llamav2,1,2,2,2,0,0,0.0,False,True,True,4,227,0,0,4,8,164,0.821395218,964,0.591397849
exp_v3,142,How many players did the swiss team have in the 2022 world cup,SELECT DISTINCT count(DISTINCT T1.player_name) FROM player AS T1 JOIN player_fact AS T3 ON T1.player_id = T3.player_id JOIN national_team AS T2 ON T3.team_id = T2.team_id WHERE T2.teamname = 'Switzerland' and T2.year = 2022,hard,2,False,SELECT COUNT(DISTINCT p.player_id) FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN player AS p ON T2.player_id = p.player_id WHERE T1.teamname = 'Switzerland' and T2.year = 2022,Llamav2,2,3,2,1,0,0,0.0,False,False,False,3,223,0,0,0,15,135,0.802521944,535,0.919282511
exp_v3,144,How many players have played so far?,SELECT count(distinct p.player_id) from player as p join player_fact as pf on p.player_id = pf.player_id;,easy,2,False,SELECT COUNT(DISTINCT player_id) FROM player,Llamav2,1,2,0,1,0,0,0.0,False,False,False,1,105,0,0,0,3,515,0.606597185,490,0.545454545
exp_v3,147,How many red cards did the team of england receive in the world cup of 1966?,SELECT count( T1.red_card) FROM match_fact AS T1 JOIN plays_match AS T3 ON T1.match_team_id = T3.match_team_id JOIN national_team AS T2 ON T3.team_id = T2.team_id WHERE T2.teamname = 'England' and T2.year = 1966 and T1.red_card = 'true';,hard,2,False,SELECT COUNT(DISTINCT p.player_id) FROM plays_match AS pm JOIN national_team AS t ON pm.team_id = t.team_id JOIN player AS p ON pm.player_id = p.player_id WHERE t.teamname = 'England' AND pm.year = 1966 AND p.red_card = TRUE,Llamav2,2,2,3,1,0,0,0.0,True,True,True,3,237,1,1,4,17,146,0.815996826,109,0.877637131
exp_v3,155,How many times did England win the world cup,SELECT count(*) FROM world_cup_result AS T1   JOIN national_team AS T2 ON T1.team_id = T2.team_id WHERE T2.teamname = 'England' and T1.winner = 'True',hard,2,False,SELECT COUNT(DISTINCT T1.year) FROM world_cup AS T1 JOIN national_team AS T2 ON T1.qualified_team = T2.team_id WHERE T2.country = 'England',Llamav2,1,1,3,1,0,0,0.0,True,True,True,3,150,1,0,4,5,446,0.793739378,170,0.907894737
exp_v3,158,How many times did Switzerland play against Brasil,SELECT count(*) FROM plays_match AS T1 JOIN national_team AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T1.opponent_team_id = T3.team_id WHERE T2.teamname = 'Switzerland' and T3.teamname = 'Brazil',hard,2,False,SELECT COUNT(*) as num_matches FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id WHERE T3.teamname = 'Brasil' AND T1.teamname = 'Switzerland',Llamav2,2,1,2,1,0,0,0.0,True,True,True,3,221,1,0,4,3,376,0.815612197,376,0.963800905
exp_v3,173,How often did italy participate?,SELECT count(*) FROM national_team AS T1 WHERE T1.teamname = 'Italy',easy,2,False,SELECT COUNT(DISTINCT T1.year) FROM world_cup AS T1 JOIN national_team AS T2 ON T1.qualified_team = T2.team_id WHERE T2.country = 'Italy',Llamav2,0,1,1,1,0,0,0.0,False,False,False,1,68,0,0,4,1,792,0.783982396,792,1.0
exp_v3,177,In what Stadium did Messi play,SELECT stadium_name from stadium AS T1  join plays_match AS T2 on T1.stadium_id = T2.stadium_id  join national_team AS T3 on T3.team_id = T2.team_id join player_fact AS T4 on T4.team_id = T3.team_id  join player AS T5 on T5.player_id = T4.player_id  where player_name ilike '%Messi%'  group by T1.stadium_name,extra,2,False,SELECT stadium_name FROM stadium AS s JOIN club_league_history AS clh ON s.stadium_id = clh.stadium_id JOIN player AS p ON clh.club_id = p.club_id WHERE p.player_name ILIKE '%Lionel Messi%',Llamav2,4,1,1,0,0,0,0.0,True,True,True,4,309,0,0,1,4,178,0.967747331,736,0.552380952
exp_v3,181,In which club does Messi play?,SELECT T1.club_team_name  FROM player_club_team AS T1  JOIN player AS T2 ON T1.player_id = T2.player_id  WHERE T2.player_name ilike '%MESSI%',hard,2,False,SELECT club_name FROM club WHERE club_id = (SELECT club_id FROM player WHERE player_name ilike '%Messi%'),Llamav2,1,1,1,0,0,0,0.0,True,True,False,3,141,0,0,1,4,178,0.783156216,182,0.916666667
exp_v3,184,In which country were the least amounts of games played?,"select s.country, count(DISTINCT m.match_id) from stadium as s join plays_match as m on s.stadium_id = m.stadium_id group by s.country order by count(DISTINCT m.match_id) asc limit 1;",extra,2,False,"SELECT country, COUNT(*) as num_games FROM plays_match JOIN national_team ON plays_match.team_id = national_team.team_id JOIN world_cup ON plays_match.year = world_cup.year WHERE world_cup.year = 2018 GROUP BY country ORDER BY num_games ASC",Llamav2,1,3,0,2,0,0,0.0,True,True,True,4,183,5,1,0,4,956,0.614174843,164,0.60106383
exp_v3,186,In which coutry is A.C. Milan playing?,select c.country from club as c where c.club_name ilike '%A.C. Milan%';,medium,2,True,SELECT country FROM club WHERE club_name = 'A.C. Milan',Llamav2,0,1,1,0,0,0,0.0,False,False,False,2,71,0,0,3,2,23,0.576320052,251,0.915492958
exp_v3,204,in which year did switzerland win against serbia.,SELECT T1.year FROM plays_match AS T1 JOIN national_team AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T1.opponent_team_id = T3.team_id WHERE T2.teamname = 'Switzerland' and T3.teamname = 'Serbia',hard,2,False,SELECT year FROM plays_match JOIN national_team ON plays_match.team_id = national_team.team_id JOIN national_opponent_team ON plays_match.opponent_team_id = national_opponent_team.team_id WHERE national_team.teamname = 'Switzerland' AND national_opponent_team.teamname = 'Serbia' AND plays_match.result = 'WON',Llamav2,2,1,2,0,0,0,0.0,True,True,True,3,220,1,1,4,9,1074,0.746620893,376,0.977272727
exp_v3,214,List all clubs from Switzerland that were founded after 1930.,select * from club as c where c.country = 'Switzerland' and c.found_year > 1930;,medium,2,False,SELECT club_name FROM club WHERE country = 'Switzerland' AND found_year > 1930,Llamav2,0,1,2,0,0,0,0.0,False,False,False,2,80,2,0,4,3,91,0.550393879,215,0.625
exp_v3,219,"List all players for both teams in the lineup of the first game of 2006. Return the player names, the team name and shirt number.","select distinct nt.teamname, p.player_name, pf.shirt_number from player as p join player_fact as pf on p.player_id = pf.player_id join national_team as nt on pf.team_id = nt.team_id where pf.player_id in ( select mf.player_id from plays_match as m join match_fact as mf on m.match_team_id = mf.match_team_id where m.year = 2006 and mf.line_up = 'true' and m.match_id in ( select m.match_id from plays_match as m where m.year = 2006 order by m.datetime limit 1))",extra,2,False,"SELECT player.player_name, team.team_name, player_club_team.shirt_number FROM player JOIN player_club_team ON player.player_id = player_club_team.player_id JOIN club ON player_club_team.club_id = club.club_id JOIN league ON club.league_id = league.league_id JOIN national_team ON player.player_id = national_team.player_id JOIN plays_match ON national_team.team_id = plays_match.team_id JOIN world_cup ON plays_match.year = world_cup.year WHERE world_cup.year = 2006 AND plays_match.match_id = (SELECT match_id FROM plays_match WHERE year = 2006 AND team_id = (SELECT team_id FROM national_team WHERE team_name = 'Germany') ORDER BY match_id LIMIT 1)",Llamav2,3,4,6,0,0,2,0.0,False,True,True,4,461,2,3,4,41,848,0.623701811,234,0.553968254
exp_v3,221,List all results from all games played at the Allianz Arena.,"select HNT.teamname, ANT.teamname, m.team_goals, m.opponent_team_goals from plays_match as m join stadium as s on m.stadium_id = s.stadium_id join national_team as HNT on m.team_id = HNT.team_id join national_opponent_team as ANT on m.opponent_team_id = ANT.team_id where s.stadium_name = 'Allianz Arena' and m.team_role = 'home';",extra,2,False,"SELECT T1.match_id, T2.team_name, T3.opponent_team_name, T2.half_time_team_goals, T2.team_goals, T3.half_time_opponent_team_goals, T3.opponent_team_goals, T2.year, T2.round_id, T2.datetime, T2.stage, T2.win_conditions, T2.referee, T2.assistant_1, T2.assistant_2, T2.attendance, T2.stadium_id FROM plays_match AS T1 JOIN national_team AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T1.opponent_team_id = T3.team_id JOIN stadium AS T4 ON T2.stadium_id = T4.stadium_id WHERE T4.stadium_name = 'Allianz Arena' ORDER BY T1.match_id",Llamav2,3,4,2,0,0,0,0.0,True,True,True,4,330,0,0,1,1,223,0.588428497,332,0.707462687
exp_v3,228,List the clubs in which Messi plays,SELECT * FROM player_club_team AS T3 JOIN player AS T2 ON T3.player_id = T2.player_id WHERE T2.player_name ilike '%MESSI%',hard,2,False,SELECT DISTINCT club_name FROM player JOIN player_club_team ON player.player_id = player_club_team.player_id WHERE player.player_name ILIKE '%Messi%',Llamav2,1,1,1,0,0,0,0.0,False,False,False,3,122,0,0,1,4,178,0.702620625,182,0.820143885
exp_v3,231,List the home and away teams of all games played in the Giuseppe Meazza stadium.,"select HNT.teamname, ANT.teamname from plays_match as m join stadium as s on m.stadium_id = s.stadium_id join national_team as HNT on m.team_id = HNT.team_id join national_opponent_team as ANT on m.opponent_team_id = ANT.team_id where s.stadium_name = 'Giuseppe Meazza' and m.team_role = 'home';",extra,2,False,"SELECT T1.teamname as home_team, T2.teamname as away_team FROM stadium AS T1 JOIN plays_match AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.stadium_name = 'Giuseppe Meazza'",Llamav2,3,2,2,0,0,0,0.0,True,True,True,4,295,1,0,4,15,97,0.711396515,332,0.633333333
exp_v3,246,players of switzerland at worldcup 2018,SELECT T1.player_name FROM player AS T1 JOIN player_fact AS T3 ON T1.player_id = T3.player_id  JOIN national_team AS T2 ON T3.team_id = T2.team_id  WHERE T2.teamname = 'Switzerland' and T2.year = 2018,hard,2,False,"SELECT p.player_name, p.shirt_number, p.position FROM national_team AS T1 JOIN player_club_team AS T2 ON T1.team_id = T2.club_id JOIN player AS p ON T2.player_id = p.player_id WHERE T1.teamname = 'Switzerland' AND T2.year = 2018",Llamav2,2,1,2,0,0,0,0.0,False,False,False,3,200,1,0,4,2,245,0.807156146,532,0.965517241
exp_v3,259,Show all national teams who have won more than 2 world cups,SELECT T2.teamname FROM world_cup_result AS T1 JOIN national_team AS T2 ON T1.team_id = T2.team_id WHERE T1.winner = 'true' GROUP BY T2.teamname HAVING COUNT(t1.year) > 2,hard,2,False,"SELECT T1.teamname, COUNT(T2.year) as num_wins FROM national_team AS T1 JOIN world_cup_result AS T2 ON T1.team_id = T2.team_id WHERE T2.winner = true GROUP BY T1.teamname HAVING COUNT(T2.year) > 2",Llamav2,1,1,2,1,0,0,0.0,True,True,True,3,170,1,0,4,12,566,0.771500111,715,0.77173913
exp_v3,268,Show Brazilian club names,SELECT * FROM club WHERE country = 'Brazil',easy,2,False,SELECT club_name FROM club WHERE country = 'Brazil',Llamav2,0,1,1,0,0,0,0.0,False,False,False,1,43,0,1,0,9,312,0.685265064,859,0.654545455
exp_v3,284,Show me the name of the player with the most played matches.,"select t1.player_name, count(*) from player as t1 join match_fact as t13 on t1.player_id = t13.player_id group by t1.player_name order by count(*) desc limit 1;",extra,2,False,SELECT player_name FROM player JOIN plays_match ON player.player_id = plays_match.player_id JOIN world_cup ON plays_match.year = world_cup.year GROUP BY player_name ORDER BY plays_match.match_id DESC LIMIT 1,Llamav2,1,2,0,2,0,0,0.0,True,True,False,4,160,2,1,0,12,78,0.705833435,393,0.669856459
exp_v3,295,Show names of clubs from Austria,SELECT T1.club_name FROM club AS T1 WHERE T1.country = 'Austria',easy,2,True,SELECT club_name FROM club WHERE country = 'Austria',Llamav2,0,1,1,0,0,0,0.0,False,False,False,1,64,0,0,3,9,312,0.775143027,850,0.671428571
exp_v3,297,Show number of teams in 2022,SELECT count(T1.teamname) from national_team as T1 where T1.year = '2022',easy,2,False,SELECT COUNT(DISTINCT T1.team_id) FROM national_team AS T1 JOIN world_cup AS T2 ON T1.team_id = T2.qualified_team WHERE T2.year = 2022,Llamav2,0,1,1,1,0,0,0.0,False,False,False,1,73,1,0,0,13,573,0.776159763,61,0.712328767
exp_v3,314,Show the names of all players from France in 2018,SELECT T1.player_name FROM player AS T1 JOIN player_fact AS T3 ON T1.player_id = T3.player_id JOIN national_team AS T2 ON T3.team_id = T2.team_id WHERE T2.teamname = 'France' and T2.year = 2018,hard,2,False,SELECT player_name FROM player JOIN national_team ON player.team_id = national_team.team_id JOIN world_cup ON national_team.year = world_cup.year WHERE world_cup.year = 2018 AND national_team.country = 'France',Llamav2,2,1,2,0,0,0,0.0,True,True,False,3,193,0,0,4,9,332,0.768046558,652,0.959390863
exp_v3,319,Show the number of goals of matches with Switzerland against Spain,"SELECT T2.year, T1.teamname, T3.teamname, T2.team_goals, T2.opponent_team_goals FROM national_team AS T1   JOIN plays_match AS T2 ON T1.team_id = T2.team_id   JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id WHERE T1.teamname = 'Spain' and T3.teamname = 'Switzerland';",extra,2,False,"SELECT T1.teamname, T2.opponent_team_goals, T2.match_id FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id WHERE T3.teamname = 'Switzerland' AND T2.opponent_team_name = 'Spain'",Llamav2,2,5,3,0,0,0,0.0,True,True,True,4,289,2,1,3,12,126,0.800331712,90,0.863481229
exp_v3,327,show the result of the final of 2018,"SELECT teamname, team_goals FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN world_cup_result AS T3 ON T1.team_id = T3.team_id WHERE T2.stage = 'Final' and T3.year = 2018",hard,2,False,"SELECT winner, runner_up, third, fourth FROM world_cup_result WHERE year = 2018",Llamav2,2,2,3,0,0,0,0.0,True,True,True,3,201,0,0,1,0,401,0.736386538,612,0.777777778
exp_v3,351,Show the score of Brazil against Argentina,"SELECT T1.teamname, T2.team_role, T2.team_goals, T2.opponent_team_goals, T2.year FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id WHERE T1.teamname = 'Brazil' and T3.teamname = 'Argentina'",hard,2,False,"SELECT T1.teamname, T2.opponent_team_goals, T2.team_goals FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id WHERE T3.teamname = 'Argentina' AND T1.teamname = 'Brazil'",Llamav2,2,5,2,0,0,0,0.0,True,True,True,3,284,0,0,4,0,333,0.818804562,90,0.968641115
exp_v3,377,What clubs had players at the 2018 World Cup?,SELECT DISTINCT T1.club_team_name  FROM player_club_team AS T1  JOIN player AS T3  ON T1.player_id = T3.player_id  JOIN player_fact AS  T4 ON T3.player_id = T4.player_id  JOIN national_team AS T2  ON T4.team_id = T2.team_id  WHERE T2.year = '2018 World Cup',extra,2,False,SELECT DISTINCT club_name FROM club AS c JOIN coach_club_team AS cct ON c.club_id = cct.club_id JOIN player_club_team AS pct ON cct.club_id = pct.club_id JOIN plays_match AS pm ON pct.player_id = pm.player_id JOIN world_cup AS wcup ON pm.year = wcup.year WHERE wcup.year = 2018,Llamav2,3,2,1,0,0,0,0.0,True,True,False,4,257,0,0,0,5,527,0.78336972,304,0.691275168
exp_v3,388,What is the country code of Arrigo Sacchi?,select c.country_code from coach as c where c.coach_name ilike '%Arrigo Sacchi%';,medium,2,False,SELECT c.country_code FROM coach AS c WHERE c.nickname = 'Arrigo Sacchi',Llamav2,0,1,1,0,0,0,0.0,False,False,False,2,81,1,1,2,4,366,0.489517421,249,0.833333333
exp_v3,395,what is the result of austria vs. italy,"SELECT T1.teamname, T3.teamname, T2.team_goals, T2.opponent_team_goals, T2.year  FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id  JOIN national_opponent_team AS T3 ON T2.opponent_team_id = T3.team_id  WHERE T1.teamname = 'Austria' and T3.teamname = 'Italy' order by year desc",extra,2,False,"SELECT T1.teamname, T2.match_result FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN world_cup AS T3 ON T2.year = T3.year WHERE T1.teamname = 'Austria' AND T2.opponent_team_id = (SELECT team_id FROM national_opponent_team WHERE teamname = 'Italy')",Llamav2,2,5,2,0,0,0,0.0,True,True,True,4,302,0,0,4,1,456,0.644917369,90,0.892156863
exp_v3,407,what jersey number did David Beckham wore,SELECT T1.teamname FROM national_team AS T1 JOIN player_fact AS T3 ON T1.team_id = T3.team_id JOIN player AS T2 ON T3.player_id = T2.player_id WHERE T2.player_name ilike '%David Beckham%',extra,2,False,SELECT p.shirt_number FROM player AS p JOIN player_club_team AS pct ON p.player_id = pct.player_id JOIN club AS c ON pct.club_id = c.club_id WHERE p.player_name ILIKE '%David Beckham%' AND c.club_name ILIKE '%Manchester United%',Llamav2,2,1,1,0,0,0,0.0,False,False,False,4,187,1,0,2,2,847,0.555214286,199,0.941176471
exp_v3,412,What player was substituted out the most during the 2014 world cup?,"SELECT p.player_name, COUNT(DISTINCT mf.match_team_id) FROM match_fact AS mf JOIN plays_match AS m ON m.match_team_id = mf.match_team_id JOIN player AS p ON p.player_id = mf.player_id WHERE m.year = 2014 AND mf.substitution_out = 'true' GROUP BY p.player_name ORDER BY COUNT(DISTINCT mf.match_team_id) DESC LIMIT 1",extra,2,False,"SELECT p.player_name, COUNT(m.substitution_out) as num_substituted_out FROM player as p JOIN match_fact as m ON p.player_id = m.player_id JOIN plays_match as pm ON m.match_id = pm.match_id JOIN world_cup as w ON pm.year = w.year WHERE w.year = 2014 GROUP BY p.player_name ORDER BY num_substituted_out DESC",Llamav2,2,3,2,2,0,0,0.0,False,True,True,4,314,2,0,0,3,78,0.689947128,411,0.950310559
exp_v3,426,What team shot the most goals in 2018,"SELECT T1.teamname, T1.goals FROM national_team AS T1 WHERE T1.year = 2018 ORDER BY T1.goals DESC LIMIT 1",hard,2,False,"SELECT T1.teamname, SUM(T2.goals) as total_goals FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN world_cup AS T3 ON T2.year = T3.year WHERE T3.year = 2018 GROUP BY T1.teamname ORDER BY total_goals DESC",Llamav2,0,2,1,0,0,0,0.0,False,False,False,3,105,2,1,0,20,782,0.860365152,622,0.685714286
exp_v3,435,What was the result of England vs. Spain,SELECT T1.coach_name FROM coach AS T1 JOIN player_fact AS T2 ON T1.coach_id = T2.coach_id JOIN national_team AS T4 ON T2.team_id = T4.team_id JOIN plays_match AS T3 ON T4.team_id = T3.team_id WHERE T2.shirt_number = 10 and T3.year = 2006,hard,2,False,"SELECT T1.teamname, T2.match_result FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN world_cup AS T3 ON T2.year = T3.year WHERE T1.teamname = 'England' AND T2.opponent_team_id = (SELECT team_id FROM national_opponent_team WHERE teamname = 'Spain')",Llamav2,3,1,2,0,0,0,0.0,True,True,True,3,237,1,0,3,0,373,0.639624238,628,0.734126984
